build_year,build_year_cat,building_state,facades,garden,living_area,locality_name,number_bedrooms,postal_code,price,property_type,province,swimming_pool,terrace
,,New,,0,101.0,Liege,3.0,4000.0,309027.0,apartment,Liège,0,1.0
,,nan,,1,169.0,Eke,3.0,9810.0,347600.0,residence,East Flanders,0,0.0
,,nan,2.0,0,156.0,Kortrijk,3.0,8500.0,149000.0,residence,West Flanders,0,1.0
1900.0,1900s,To renovate,4.0,1,208.0,Hour,5.0,5563.0,310000.0,residence,Namur,0,1.0
,,Normal,2.0,0,138.0,Ath,3.0,7800.0,290000.0,residence,Hainaut,0,1.0
2024.0,2020s,nan,,0,,Dottignies,2.0,7711.0,309000.0,apartment,Hainaut,0,1.0
,,Excellent,3.0,1,200.0,Corbion,3.0,6838.0,369000.0,residence,Luxembourg,0,1.0
,,nan,,0,,Roosdaal,,1760.0,359910.0,nan,Flemish Brabant,0,
,,To renovate,,0,228.0,Bertogne,4.0,6687.0,210000.0,cottage,Luxembourg,0,0.0
,,New,2.0,0,110.0,Evergem,2.0,9940.0,380000.0,apartment,East Flanders,0,1.0
,,nan,,0,104.0,Tournai,2.0,7500.0,295500.0,apartment,Hainaut,1,1.0
,,New,2.0,1,89.0,Laakdal,2.0,2430.0,289000.0,apartment,Antwerp,0,1.0
,,nan,,0,,Angleur,,4031.0,450000.0,nan,Liège,0,
,,Normal,4.0,1,120.0,Wanze,3.0,4520.0,349000.0,villa,Liège,0,1.0
,,New,,0,89.0,Leopoldsburg,2.0,3970.0,295000.0,apartment,Limburg,0,1.0
,,nan,,0,100.0,Leugnies,2.0,6500.0,260000.0,residence,Hainaut,0,1.0
,,New,2.0,0,155.0,Leopoldsburg,2.0,3970.0,410000.0,apartment,Limburg,0,1.0
,,To renovate,3.0,1,247.0,Ramillies,3.0,1367.0,159000.0,residence,Walloon Brabant,0,1.0
1970.0,1970s,Fully renovated,3.0,1,62.0,Paliseul,2.0,6850.0,139000.0,residence,Luxembourg,0,1.0
1931.0,1930s,nan,3.0,0,361.0,Liege,10.0,4020.0,499000.0,mixed,Liège,0,1.0
,,New,2.0,0,55.0,Braine-le-Comte,1.0,7090.0,164000.0,apartment,Hainaut,0,1.0
,,Excellent,3.0,1,291.0,Braine-l'Alleud,6.0,1420.0,645000.0,residence,Walloon Brabant,1,1.0
2015.0,2010s,Excellent,1.0,0,80.0,Bertrix,2.0,6880.0,210000.0,apartment,Luxembourg,0,1.0
1962.0,1960s,Normal,,0,150.0,Namur,3.0,5000.0,280000.0,residence,Namur,0,1.0
1966.0,1960s,nan,4.0,1,260.0,Heusden-Zolder,3.0,3550.0,299000.0,residence,Limburg,0,1.0
1875.0,1800s,Normal,2.0,1,337.0,Liege,5.0,4000.0,749000.0,mixed,Liège,0,1.0
2024.0,2020s,New,2.0,0,110.0,Braine-l'Alleud,2.0,1420.0,399400.0,apartment,Walloon Brabant,0,1.0
,,nan,,0,,Zwijnaarde,,9052.0,419368.0,nan,East Flanders,0,
,,To renovate,3.0,1,124.0,Huy,4.0,4500.0,175000.0,residence,Liège,0,1.0
1958.0,1950s,Fully renovated,2.0,0,116.0,Gent,2.0,9000.0,495000.0,apartment,East Flanders,0,0.0
,,New,2.0,0,106.0,Houtvenne,2.0,2235.0,312000.0,residence,Antwerp,0,1.0
,,Normal,,1,1500.0,Vresse-sur-Semois,24.0,5550.0,1070000.0,residence,Namur,0,
,,Normal,4.0,1,,Meeffe,4.0,4219.0,285000.0,residence,Liège,0,1.0
,,nan,2.0,0,55.0,Vilvoorde,1.0,1800.0,175000.0,apartment,Flemish Brabant,0,1.0
1954.0,1950s,To renovate,3.0,1,140.0,Monceau-sur-Sambre,3.0,6031.0,80000.0,residence,Hainaut,0,0.0
,,Excellent,2.0,0,51.0,Antwerp,2.0,2000.0,225000.0,apartment,Antwerp,0,0.0
1957.0,1950s,Normal,4.0,1,234.0,Waterloo,5.0,1410.0,999000.0,villa,Walloon Brabant,1,1.0
,,nan,,1,83.0,Sambreville,2.0,5060.0,269256.0,apartment,Namur,0,1.0
,,New,,0,79.0,Seraing,2.0,4100.0,224000.0,apartment,Liège,0,1.0
,,nan,,0,,Gent,,9000.0,530000.0,nan,East Flanders,0,
,,New,4.0,1,98.0,Kontich,2.0,2550.0,250000.0,apartment,Antwerp,0,1.0
,,nan,,0,141.0,Seraing,3.0,4100.0,578884.0,apartment,Liège,0,1.0
2014.0,2010s,Excellent,2.0,0,102.0,Oostende,3.0,8400.0,450000.0,apartment,West Flanders,0,1.0
,,New,2.0,0,51.0,Jemeppe,1.0,4101.0,185000.0,studio,Liège,0,1.0
,,nan,,0,,Givry,,7041.0,79000.0,nan,Hainaut,0,
,,New,3.0,1,163.0,Arsimont,4.0,5060.0,329000.0,residence,Namur,0,1.0
,,nan,2.0,1,219.0,Burdinne,3.0,4210.0,175000.0,cottage,Liège,0,
2023.0,2020s,New,2.0,1,103.0,Sint-Lambrechts-Woluwe,2.0,1200.0,533000.0,penthouse,Brussels Capital Region,0,1.0
,,New,4.0,0,83.0,Lier,2.0,2500.0,209900.0,apartment,Antwerp,0,1.0
,,New,2.0,0,126.0,Lommel,3.0,3920.0,414500.0,apartment,Limburg,0,1.0
,,Normal,3.0,1,140.0,Jambes,2.0,5100.0,260000.0,residence,Namur,0,0.0
1990.0,1990s,Fully renovated,,0,61.0,Lommel,2.0,3920.0,175000.0,apartment,Limburg,0,0.0
,,Excellent,4.0,0,102.0,Antwerp,2.0,2018.0,434000.0,apartment,Antwerp,0,1.0
2025.0,2020s,nan,2.0,1,163.0,Huizingen,3.0,1654.0,461000.0,residence,Flemish Brabant,0,1.0
,,Fully renovated,,1,171.0,Sainte-Ode,3.0,6680.0,265000.0,residence,Luxembourg,0,
1951.0,1950s,Normal,,0,40.0,Sint-Gillis,,1060.0,210000.0,studio,Brussels Capital Region,0,0.0
,,Fully renovated,4.0,1,191.0,Ichtegem,3.0,8480.0,545000.0,residence,West Flanders,0,1.0
,,Normal,2.0,0,77.0,Liege,2.0,4020.0,250000.0,apartment,Liège,0,1.0
,,New,3.0,1,62.0,Turnhout,1.0,2300.0,149000.0,apartment,Antwerp,0,1.0
1930.0,1930s,To renovate,2.0,1,122.0,Engis,3.0,4480.0,129000.0,residence,Liège,0,1.0
1793.0,1700s,Excellent,3.0,1,228.0,Remersdaal,4.0,3791.0,420000.0,residence,Limburg,0,1.0
2025.0,2020s,nan,4.0,1,110.0,Gesves,3.0,5340.0,309000.0,residence,Namur,0,1.0
,,New,2.0,1,103.0,Tongeren,3.0,3700.0,322000.0,apartment,Limburg,0,1.0
,,nan,,0,,Jemeppe,,4101.0,171000.0,nan,Liège,0,
1967.0,1960s,To renovate,3.0,0,111.0,Tessenderlo,4.0,3980.0,175000.0,residence,Limburg,0,1.0
2025.0,2020s,New,3.0,0,74.0,Oudenaarde,1.0,9700.0,315000.0,apartment,East Flanders,0,1.0
1954.0,1950s,Normal,2.0,0,121.0,Oudenaken,2.0,1600.0,279000.0,duplex,Flemish Brabant,0,0.0
,,nan,,0,88.0,Diepenbeek,2.0,3590.0,335000.0,apartment,Limburg,0,1.0
,,New,,0,110.0,Juprelle,2.0,4450.0,288424.0,apartment,Liège,0,1.0
1949.0,1940s,To renovate,4.0,1,276.0,Overijse,4.0,3090.0,575000.0,villa,Flemish Brabant,0,1.0
2024.0,2020s,Excellent,,0,70.0,Lommel,1.0,3920.0,219500.0,apartment,Limburg,0,1.0
1934.0,1930s,To renovate,4.0,1,190.0,Geest-Gérompont-Petit-Rosière,3.0,1367.0,379000.0,residence,Walloon Brabant,0,1.0
2024.0,2020s,Excellent,3.0,1,130.0,Ronse,3.0,9600.0,380453.0,residence,East Flanders,0,1.0
,,Normal,2.0,1,123.0,Wilrijk,3.0,2610.0,365000.0,residence,Antwerp,0,0.0
1900.0,1900s,To renovate,2.0,1,365.0,Brussels,6.0,1000.0,549000.0,mixed,Brussels Capital Region,0,1.0
1966.0,1960s,To renovate,3.0,1,174.0,Genk,3.0,3600.0,239000.0,residence,Limburg,0,
,,New,2.0,1,130.0,Ukkel,3.0,1180.0,522370.0,ground,Brussels Capital Region,0,1.0
,,Fully renovated,2.0,0,27.0,Brussels,0.0,1000.0,225000.0,studio,Brussels Capital Region,0,1.0
,,nan,,0,98.0,Tournai,2.0,7500.0,280500.0,apartment,Hainaut,1,1.0
,,nan,3.0,1,152.0,Dadizele,3.0,8890.0,192000.0,residence,West Flanders,0,1.0
,,Normal,2.0,1,315.0,Moorsele,4.0,8560.0,535000.0,residence,West Flanders,0,1.0
2003.0,2000s,Normal,4.0,0,78.0,Arlon,2.0,6700.0,295000.0,apartment,Luxembourg,0,1.0
2002.0,2000s,Normal,2.0,0,68.0,Namur,1.0,5000.0,205000.0,apartment,Namur,0,1.0
,,New,3.0,0,107.0,Balen,2.0,2490.0,290000.0,penthouse,Antwerp,0,1.0
1920.0,1920s,Normal,3.0,0,144.0,Etterbeek,3.0,1040.0,575000.0,mixed,Brussels Capital Region,0,1.0
,,nan,2.0,1,145.0,Zwevegem,3.0,8550.0,319000.0,residence,West Flanders,0,1.0
1965.0,1960s,To renovate,3.0,1,173.0,Ekeren,4.0,2180.0,359000.0,residence,Antwerp,0,1.0
,,New,2.0,0,92.0,Ukkel,2.0,1180.0,515000.0,apartment,Brussels Capital Region,0,1.0
,,Normal,3.0,1,154.0,Buzet,4.0,6230.0,299000.0,residence,Hainaut,0,1.0
2028.0,2020s,New,3.0,0,93.0,Wavre,2.0,1300.0,405000.0,apartment,Walloon Brabant,0,1.0
2025.0,2020s,New,3.0,1,160.0,Nederhasselt,3.0,9400.0,414000.0,residence,East Flanders,0,1.0
,,Excellent,4.0,1,269.0,Presles,5.0,6250.0,499000.0,villa,Hainaut,1,1.0
2008.0,2000s,Normal,4.0,1,248.0,Manhay,4.0,6960.0,490000.0,residence,Luxembourg,0,1.0
2025.0,2020s,New,,1,85.0,Saint-Vith,3.0,4780.0,377000.0,apartment,Liège,0,1.0
2024.0,2020s,nan,,0,102.0,Hergenrath,2.0,4728.0,355930.0,duplex,Liège,0,1.0
,,Excellent,,0,99.0,Bastogne,2.0,6600.0,210000.0,duplex,Luxembourg,0,1.0
2017.0,2010s,Excellent,,1,94.0,Marche-en-Famenne,2.0,6900.0,305000.0,apartment,Luxembourg,0,1.0
,,Normal,2.0,1,180.0,Huy,4.0,4500.0,219500.0,residence,Liège,0,1.0
1979.0,1970s,Normal,4.0,1,303.0,Dilbeek,4.0,1700.0,945000.0,villa,Flemish Brabant,0,1.0
,,Normal,4.0,1,225.0,Walhain,,1457.0,745000.0,residence,Walloon Brabant,1,1.0
,,nan,3.0,1,200.0,Maasmechelen,3.0,3630.0,361400.0,residence,Limburg,0,1.0
1990.0,1990s,Excellent,4.0,1,280.0,Wavre,5.0,1300.0,750000.0,residence,Walloon Brabant,0,1.0
,,New,,0,110.0,Oudergem,2.0,1160.0,680000.0,apartment,Brussels Capital Region,0,1.0
1850.0,1800s,nan,2.0,0,317.0,Halle,,1500.0,425000.0,residence,Flemish Brabant,0,0.0
1948.0,1940s,Normal,4.0,1,258.0,Waha,4.0,6900.0,269000.0,residence,Luxembourg,0,0.0
1971.0,1970s,Excellent,4.0,1,353.0,Rekem,4.0,3621.0,1395000.0,villa,Limburg,0,1.0
2025.0,2020s,New,2.0,1,210.0,Péronnes,5.0,7134.0,249000.0,residence,Hainaut,0,1.0
1937.0,1930s,Excellent,2.0,0,85.0,Elsene,2.0,1050.0,339000.0,apartment,Brussels Capital Region,0,
,,nan,,0,87.0,Maaseik,2.0,3680.0,295000.0,apartment,Limburg,0,1.0
,,New,,0,91.0,Aywaille,2.0,4920.0,302000.0,apartment,Liège,0,1.0
,,nan,,0,,Kortemark,,8610.0,285845.0,nan,West Flanders,0,
,,New,2.0,0,95.0,Lier,2.0,2500.0,282022.0,apartment,Antwerp,0,1.0
,,New,2.0,0,115.0,Heusden-Zolder,3.0,3550.0,375000.0,apartment,Limburg,0,1.0
2025.0,2020s,New,,0,129.0,Aalst,3.0,9300.0,398000.0,loft,East Flanders,0,1.0
1974.0,1970s,nan,4.0,1,835.0,Kortrijk,5.0,8500.0,1490000.0,residence,West Flanders,1,1.0
1967.0,1960s,Normal,3.0,0,91.0,Ukkel,3.0,1180.0,260000.0,ground,Brussels Capital Region,0,1.0
,,nan,2.0,1,127.0,Oostakker,3.0,9041.0,421214.0,residence,East Flanders,0,0.0
1961.0,1960s,Normal,3.0,0,82.0,Halle,2.0,1500.0,249000.0,apartment,Flemish Brabant,0,1.0
,,New,2.0,0,95.0,Geel,3.0,2440.0,298800.0,apartment,Antwerp,0,1.0
,,New,3.0,1,236.0,Sint-Niklaas,4.0,9100.0,473778.0,residence,East Flanders,0,1.0
,,nan,,1,120.0,Otegem,3.0,8553.0,320000.0,residence,West Flanders,0,1.0
,,New,3.0,1,181.0,Éghezée,4.0,5310.0,469000.0,residence,Namur,0,1.0
,,New,2.0,0,56.0,Braine-le-Comte,1.0,7090.0,160000.0,apartment,Hainaut,0,1.0
1935.0,1930s,Normal,3.0,1,190.0,Court-Saint-Étienne,3.0,1490.0,395000.0,residence,Walloon Brabant,0,1.0
,,New,2.0,1,163.0,Gentbrugge,3.0,9050.0,566000.0,residence,East Flanders,0,1.0
2025.0,2020s,nan,4.0,0,188.0,Opglabbeek,3.0,3660.0,485000.0,residence,Limburg,0,0.0
2013.0,2010s,Excellent,3.0,0,180.0,Vilvoorde,3.0,1800.0,735000.0,penthouse,Flemish Brabant,0,1.0
,,nan,2.0,1,160.0,Vilvoorde,4.0,1800.0,495000.0,residence,Flemish Brabant,0,0.0
,,New,3.0,1,100.0,Zwijnaarde,2.0,9052.0,429172.0,apartment,East Flanders,0,1.0
1966.0,1960s,Fully renovated,2.0,0,165.0,Ukkel,3.0,1180.0,640000.0,apartment,Brussels Capital Region,1,1.0
,,To renovate,2.0,1,89.0,Izegem,2.0,8870.0,144000.0,residence,West Flanders,0,1.0
2020.0,2020s,Excellent,2.0,0,71.0,Sint-Jans-Molenbeek,1.0,1080.0,229000.0,apartment,Brussels Capital Region,0,1.0
2025.0,2020s,New,2.0,1,92.0,Oudergem,3.0,1160.0,645000.0,apartment,Brussels Capital Region,0,1.0
,,Fully renovated,3.0,0,120.0,Marbais,3.0,1495.0,250000.0,residence,Walloon Brabant,0,0.0
,,nan,,0,35.0,Liege,1.0,4000.0,110000.0,apartment,Liège,0,0.0
1938.0,1930s,Fully renovated,,0,94.0,Elsene,2.0,1050.0,345000.0,apartment,Brussels Capital Region,0,1.0
,,nan,,0,,Mons,,7000.0,215000.0,nan,Hainaut,0,
,,nan,,0,,Lier,,2500.0,189900.0,nan,Antwerp,0,
,,New,4.0,1,190.0,Fosses-la-Ville,4.0,5070.0,397365.0,residence,Namur,0,
,,nan,2.0,0,70.0,Brussels,2.0,1000.0,450000.0,apartment,Brussels Capital Region,0,1.0
,,Normal,3.0,0,112.0,Dave,3.0,5100.0,345000.0,apartment,Namur,0,1.0
,,New,2.0,0,106.0,Geel,2.0,2440.0,339450.0,apartment,Antwerp,0,1.0
,,nan,4.0,1,1500.0,Évelette,14.0,5350.0,1995000.0,residence,Namur,1,0.0
,,New,3.0,1,113.0,Wondelgem,3.0,9032.0,395000.0,penthouse,East Flanders,0,1.0
,,New,,0,43.0,Seraing,,4100.0,148000.0,studio,Liège,0,1.0
2025.0,2020s,New,2.0,1,149.0,Diksmuide,3.0,8600.0,725000.0,penthouse,West Flanders,0,1.0
2025.0,2020s,New,,1,96.0,Zeveneken,2.0,9080.0,374673.0,apartment,East Flanders,0,1.0
1930.0,1930s,Normal,2.0,1,150.0,Machelen,3.0,1830.0,349000.0,residence,Flemish Brabant,0,1.0
,,nan,,0,,Éghezée,,5310.0,179000.0,development,Namur,0,0.0
2011.0,2010s,Excellent,,0,110.0,Messancy,3.0,6780.0,299000.0,duplex,Luxembourg,0,1.0
,,New,2.0,1,,Pelt,3.0,3900.0,328500.0,residence,Limburg,0,1.0
,,New,,1,97.0,Genk,2.0,3600.0,310000.0,apartment,Limburg,0,1.0
,,New,4.0,0,80.0,Sint-Lambrechts-Woluwe,1.0,1200.0,495000.0,apartment,Brussels Capital Region,0,1.0
2009.0,2000s,Excellent,2.0,0,80.0,Namur,2.0,5000.0,249000.0,apartment,Namur,0,1.0
1979.0,1970s,nan,2.0,0,111.0,Tubize,2.0,1480.0,225000.0,apartment,Walloon Brabant,0,1.0
2023.0,2020s,nan,,0,90.0,Barvaux-sur-Ourthe,2.0,6940.0,227625.0,apartment,Luxembourg,0,1.0
,,To renovate,3.0,1,96.0,Ans,2.0,4430.0,135000.0,residence,Liège,0,1.0
2023.0,2020s,New,3.0,1,148.0,Deinze,3.0,9800.0,383011.0,residence,East Flanders,0,0.0
,,New,4.0,0,65.0,Willebroek,1.0,2830.0,210000.0,apartment,Antwerp,0,1.0
2011.0,2010s,nan,2.0,1,297.0,Halle,4.0,1500.0,498000.0,residence,Flemish Brabant,0,1.0
,,New,2.0,0,85.0,Braine-le-Comte,2.0,7090.0,237000.0,apartment,Hainaut,0,1.0
,,Normal,,1,170.0,Esneux,3.0,4130.0,345000.0,apartment,Liège,0,1.0
2002.0,2000s,Normal,4.0,1,282.0,Arlon,6.0,6700.0,840000.0,residence,Luxembourg,0,1.0
,,To renovate,2.0,1,265.0,Trois-Ponts,3.0,4980.0,275000.0,mixed,Liège,0,1.0
1967.0,1960s,To renovate,2.0,0,42.0,Brussels,0.0,1000.0,79000.0,studio,Brussels Capital Region,0,0.0
,,New,,1,65.0,Paal,1.0,3583.0,259975.0,apartment,Limburg,0,1.0
,,New,,0,76.0,Seraing,1.0,4100.0,195000.0,apartment,Liège,0,1.0
1951.0,1950s,To renovate,,1,195.0,Leopoldsburg,4.0,3970.0,179000.0,residence,Limburg,0,0.0
1967.0,1960s,nan,,0,75.0,Knokke,2.0,8300.0,1235000.0,apartment,West Flanders,0,1.0
2001.0,2000s,To renovate,2.0,0,200.0,Wavre,1.0,1300.0,375000.0,mixed,Walloon Brabant,0,
,,New,3.0,1,186.0,Eernegem,4.0,8480.0,377500.0,residence,West Flanders,0,1.0
1935.0,1930s,Normal,2.0,1,156.0,Asse,2.0,1730.0,339000.0,residence,Flemish Brabant,0,1.0
,,New,4.0,0,92.0,Ukkel,2.0,1180.0,450000.0,apartment,Brussels Capital Region,0,1.0
,,Normal,2.0,0,123.0,Nivelles,2.0,1400.0,230000.0,apartment,Walloon Brabant,0,0.0
,,New,,0,104.0,Liege,2.0,4000.0,318325.0,penthouse,Liège,0,1.0
1919.0,1910s,nan,,1,,Büllingen,6.0,4760.0,379000.0,residence,Liège,0,0.0
,,New,3.0,1,165.0,Waremme,3.0,4300.0,325007.0,residence,Liège,0,1.0
,,New,3.0,1,226.0,Sint-Lambrechts-Woluwe,4.0,1200.0,1850000.0,apartment,Brussels Capital Region,0,1.0
,,New,3.0,1,270.0,Neder-Over-Heembeek,4.0,1120.0,775000.0,residence,Brussels Capital Region,0,1.0
,,nan,2.0,1,79.0,Maasmechelen,2.0,3630.0,258340.0,apartment,Limburg,0,1.0
,,nan,,0,,Marche-en-Famenne,,6900.0,254900.0,nan,Luxembourg,0,
,,Normal,2.0,1,122.0,Verviers,4.0,4800.0,129000.0,residence,Liège,0,1.0
2023.0,2020s,New,2.0,1,142.0,Nivelles,3.0,1400.0,400207.0,duplex,Walloon Brabant,0,1.0
,,New,3.0,1,281.0,Weelde,3.0,2381.0,459000.0,residence,Antwerp,0,1.0
,,Excellent,2.0,1,,Menen,4.0,8930.0,199000.0,residence,West Flanders,0,1.0
1850.0,1800s,Excellent,4.0,1,260.0,Lasne,4.0,1380.0,1245000.0,residence,Walloon Brabant,0,1.0
,,New,3.0,0,105.0,Aywaille,2.0,4920.0,290000.0,apartment,Liège,0,1.0
1936.0,1930s,nan,2.0,1,148.0,Roeselare,4.0,8800.0,279000.0,residence,West Flanders,0,0.0
,,New,,1,88.0,Sambreville,2.0,5060.0,274000.0,apartment,Namur,0,1.0
,,New,2.0,0,71.0,Geel,1.0,2440.0,238400.0,apartment,Antwerp,0,1.0
,,New,,0,139.0,Namur,3.0,5000.0,299000.0,apartment,Namur,0,1.0
,,New,,0,112.0,Oostakker,3.0,9041.0,411000.0,apartment,East Flanders,0,1.0
,,New,4.0,0,113.0,Aarschot,3.0,3200.0,363600.0,apartment,Flemish Brabant,0,1.0
,,Normal,2.0,0,105.0,Menen,2.0,8930.0,110000.0,residence,West Flanders,0,1.0
,,nan,,0,,Wavre,,1300.0,287380.0,nan,Walloon Brabant,0,
,,nan,,0,101.0,Maaseik,2.0,3680.0,345000.0,apartment,Limburg,0,1.0
,,nan,,0,,Oudenburg,,8460.0,35000.0,nan,West Flanders,0,
1930.0,1930s,Normal,2.0,0,206.0,Oostende,3.0,8400.0,269000.0,residence,West Flanders,0,1.0
,,New,4.0,0,192.0,La Reid,3.0,4910.0,569000.0,residence,Liège,0,1.0
1979.0,1970s,nan,2.0,1,188.0,Houthalen-Helchteren,4.0,3530.0,285000.0,residence,Limburg,0,1.0
2023.0,2020s,New,3.0,1,156.0,Deinze,3.0,9800.0,378001.0,residence,East Flanders,0,0.0
1966.0,1960s,To renovate,4.0,1,185.0,Èthe,6.0,6760.0,350000.0,residence,Luxembourg,0,1.0
2000.0,2000s,Excellent,4.0,1,384.0,Mont,4.0,6661.0,1275000.0,residence,Luxembourg,0,1.0
,,New,4.0,0,68.0,Namur,1.0,5000.0,267000.0,apartment,Namur,0,1.0
2012.0,2010s,Normal,,0,75.0,De Panne,2.0,8660.0,249000.0,apartment,West Flanders,0,1.0
2028.0,2020s,New,3.0,0,65.0,Wavre,1.0,1300.0,265050.0,apartment,Walloon Brabant,0,1.0
,,New,,1,115.0,Hasselt,2.0,3500.0,361000.0,apartment,Limburg,0,1.0
2017.0,2010s,Excellent,2.0,0,140.0,Elsene,2.0,1050.0,675000.0,apartment,Brussels Capital Region,0,1.0
1950.0,1950s,nan,2.0,1,190.0,Heist-op-den-Berg,4.0,2220.0,465000.0,residence,Antwerp,0,1.0
1965.0,1960s,Normal,4.0,1,225.0,Braine-l'Alleud,3.0,1420.0,695000.0,residence,Walloon Brabant,0,1.0
,,nan,,1,150.0,Koksijde,3.0,8670.0,739900.0,apartment,West Flanders,0,1.0
2025.0,2020s,To renovate,4.0,1,202.0,Chaumont-Gistoux,4.0,1325.0,790000.0,residence,Walloon Brabant,0,1.0
,,nan,,0,,Jauche,3.0,1350.0,174000.0,residence,Walloon Brabant,0,0.0
,,New,3.0,1,226.0,Destelbergen,3.0,9070.0,768000.0,residence,East Flanders,0,1.0
,,Excellent,4.0,1,176.0,Houthulst,3.0,8650.0,449000.0,residence,West Flanders,0,1.0
,,nan,,0,,Nivelles,,1400.0,400000.0,nan,Walloon Brabant,0,
1977.0,1970s,Excellent,4.0,1,204.0,Wavre,3.0,1300.0,525000.0,residence,Walloon Brabant,0,1.0
1978.0,1970s,Fully renovated,3.0,1,152.0,Hulste,3.0,8531.0,295000.0,residence,West Flanders,0,1.0
,,New,3.0,1,188.0,Gingelom,3.0,3890.0,484000.0,residence,Limburg,0,1.0
1950.0,1950s,Normal,,1,106.0,Awans,3.0,4340.0,199000.0,residence,Liège,0,0.0
,,New,4.0,0,79.0,Rijkevorsel,1.0,2310.0,287000.0,apartment,Antwerp,0,1.0
1961.0,1960s,Fully renovated,4.0,1,125.0,Heusden-Zolder,3.0,3550.0,349000.0,residence,Limburg,0,1.0
,,Excellent,4.0,1,152.0,Nivelles,2.0,1400.0,1295000.0,residence,Walloon Brabant,1,1.0
1903.0,1900s,Excellent,4.0,1,340.0,Linkebeek,6.0,1630.0,1490000.0,residence,Flemish Brabant,1,1.0
1880.0,1800s,To renovate,4.0,1,400.0,Anderlecht,5.0,1070.0,775000.0,villa,Brussels Capital Region,0,1.0
,,Normal,3.0,1,631.0,Schaarbeek,6.0,1030.0,1490000.0,residence,Brussels Capital Region,0,1.0
,,New,,0,109.0,Oudergem,2.0,1160.0,705000.0,apartment,Brussels Capital Region,0,1.0
,,Fully renovated,,0,144.0,Wondelgem,3.0,9032.0,399000.0,residence,East Flanders,0,0.0
1950.0,1950s,Normal,2.0,0,130.0,Rumst,2.0,2840.0,288000.0,residence,Antwerp,0,1.0
,,nan,,1,93.0,Sambreville,2.0,5060.0,339256.0,apartment,Namur,0,1.0
2006.0,2000s,Normal,3.0,0,111.0,Huy,3.0,4500.0,259500.0,triplex,Liège,0,1.0
,,Normal,4.0,1,344.0,Retie,4.0,2470.0,529000.0,residence,Antwerp,0,1.0
1975.0,1970s,Normal,2.0,0,104.0,Turnhout,2.0,2300.0,239000.0,ground,Antwerp,0,1.0
1950.0,1950s,To renovate,4.0,1,220.0,Lasne,4.0,1380.0,695000.0,residence,Walloon Brabant,0,1.0
,,Excellent,2.0,0,90.0,Leuven,3.0,3000.0,385000.0,residence,Flemish Brabant,0,0.0
,,New,2.0,1,97.0,Evere,2.0,1140.0,425000.0,apartment,Brussels Capital Region,0,1.0
2023.0,2020s,New,2.0,1,99.0,Puurs-Sint-Amands,2.0,2870.0,314000.0,apartment,Antwerp,0,1.0
,,nan,2.0,0,96.0,Liege,2.0,4000.0,300390.0,apartment,Liège,0,1.0
,,New,4.0,1,89.0,Ukkel,2.0,1180.0,397000.0,apartment,Brussels Capital Region,0,1.0
,,New,,0,139.0,Namur,3.0,5000.0,282000.0,apartment,Namur,0,1.0
,,Excellent,,0,45.0,Durbuy,1.0,6940.0,249000.0,apartment,Luxembourg,0,
,,New,4.0,1,134.0,Antwerp,3.0,2050.0,425000.0,apartment,Antwerp,0,1.0
1976.0,1970s,To renovate,2.0,0,96.0,Gent,2.0,9000.0,269000.0,apartment,East Flanders,0,
,,New,2.0,0,73.0,Turnhout,2.0,2300.0,246900.0,apartment,Antwerp,0,1.0
2023.0,2020s,New,,1,208.0,Heist-op-den-Berg,4.0,2220.0,444706.0,residence,Antwerp,0,1.0
2025.0,2020s,New,,0,145.0,Chaumont-Gistoux,3.0,1325.0,895000.0,penthouse,Walloon Brabant,0,1.0
2024.0,2020s,New,2.0,0,102.0,Heusden-Zolder,2.0,3550.0,349500.0,apartment,Limburg,0,1.0
,,To renovate,2.0,1,85.0,Saint-Nicolas,2.0,4420.0,169000.0,residence,Liège,0,1.0
,,To renovate,,1,131.0,Ninove,2.0,9400.0,145000.0,residence,East Flanders,0,1.0
,,nan,,0,,Liege,2.0,4000.0,225000.0,apartment,Liège,0,1.0
,,New,,0,39.0,Seraing,,4100.0,135000.0,studio,Liège,0,1.0
2024.0,2020s,New,3.0,0,127.0,Oudergem,3.0,1160.0,655000.0,apartment,Brussels Capital Region,0,1.0
,,Normal,2.0,0,72.0,Evere,2.0,1140.0,270000.0,apartment,Brussels Capital Region,0,1.0
1918.0,1910s,Normal,2.0,0,615.0,Liege,8.0,4000.0,1200000.0,mixed,Liège,0,1.0
1979.0,1970s,nan,,0,48.0,Jette,1.0,1090.0,165000.0,studio,Brussels Capital Region,0,0.0
1950.0,1950s,Fully renovated,2.0,1,223.0,Wilrijk,4.0,2610.0,650000.0,master,Antwerp,0,1.0
1930.0,1930s,Normal,3.0,0,667.0,Zutendaal,4.0,3690.0,390000.0,residence,Limburg,0,1.0
,,New,2.0,0,121.0,Geel,3.0,2440.0,416000.0,apartment,Antwerp,0,1.0
1955.0,1950s,nan,2.0,1,143.0,Gullegem,3.0,8560.0,378000.0,residence,West Flanders,0,1.0
,,New,,0,123.0,Liege,3.0,4000.0,401434.0,apartment,Liège,0,1.0
2015.0,2010s,Normal,2.0,1,160.0,Wasmuel,3.0,7390.0,295000.0,residence,Hainaut,0,1.0
,,Fully renovated,2.0,1,107.0,Remicourt,3.0,4350.0,299000.0,apartment,Liège,0,1.0
